station_id,year,hot_days,txx,hot_mean
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,1,35.1,35.1
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,31.9,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,0,31.1,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,28.1,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,27.4,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,29.1,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,30.3,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,30.5,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,31.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,32.3,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,29.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,33.0,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,32.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,28.3,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,33.3,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,30.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,29.9,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,0,33.9,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,29.8,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,0,32.1,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,0,31.9,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,0,34.2,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,0,33.7,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,30.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,1,35.9,35.9
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,33.5,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,30.8,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,0,33.9,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,0,33.1,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,30.8,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,5,37.9,37.14
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,31.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,32.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,28.8,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,0,32.7,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,32.8,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,1,35.5,35.5
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,0,32.6,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,0,34.4,
综合5要素_站点_50434_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,32.9,
